step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
308,23096.7,0.0,0.0,0.0,0.0,0,0,0,1,0,0
538,311836.02,37001.0,348837.02,1249491.41,932139.7,1,0,0,0,0,0
17,33227.74,354648.93,321421.19,0.0,0.0,0,0,0,1,0,0
155,70219.85,0.0,0.0,107783.82,178003.67,0,1,0,0,0,0
259,69634.34,0.0,0.0,648124.59,717758.93,0,0,0,0,1,0
133,51761.35,33108.76,0.0,0.0,0.0,0,0,0,1,0,0
16,579512.71,0.0,0.0,772710.48,1352223.19,0,1,0,0,0,0
369,318153.98,102132.0,420285.98,9598462.52,9280308.54,1,0,0,0,0,0
40,80117.85,685188.68,765306.54,913751.85,833634.0,1,0,0,0,0,0
35,59494.31,1895.0,0.0,0.0,59494.31,0,1,0,0,0,0
356,8706.57,10020.0,1313.43,0.0,0.0,0,0,0,1,0,0
322,883468.1,552393.0,0.0,0.0,883468.1,0,1,0,0,0,0
18,204332.13,2118.0,0.0,636830.8,876708.94,0,1,0,0,0,0
283,116871.42,10606.0,0.0,348281.72,465153.14,0,0,0,0,1,0
19,231642.32,0.0,0.0,814544.77,1046187.09,0,1,0,0,0,0
306,182393.36,20739.0,203132.36,12127.69,0.0,1,0,0,0,0,0
209,1090.74,0.0,0.0,0.0,0.0,0,0,0,1,0,0
231,15892.52,20856.0,4963.48,2600664.08,2616556.6,0,1,0,0,0,0
163,233915.22,0.0,0.0,3938236.68,4172151.9,0,1,0,0,0,0
263,15647.03,0.0,0.0,0.0,0.0,0,0,0,1,0,0
133,120379.14,0.0,0.0,469594.84,693162.27,0,1,0,0,0,0
228,40078.89,681058.51,721137.4,555972.96,515894.07,1,0,0,0,0,0
159,11145.55,1067.0,0.0,1972435.16,1983580.71,0,1,0,0,0,0
408,5199.33,367853.0,362653.67,0.0,0.0,0,0,0,1,0,0
232,8105.05,62679.0,54573.95,559573.01,567678.06,0,1,0,0,0,0
250,221643.9,84483.53,0.0,275536.76,497180.66,0,1,0,0,0,0
18,245253.46,265396.48,510649.93,0.0,0.0,1,0,0,0,0,0
304,10000000.0,26406.0,0.0,316285.45,19355637.47,0,0,0,0,1,0
545,258803.46,70.0,258873.46,0.0,0.0,1,0,0,0,0,0
280,76942.93,0.0,0.0,1206182.87,1283125.8,0,1,0,0,0,0
43,154546.66,0.0,0.0,1980370.52,2134917.18,0,1,0,0,0,0
185,16859.18,428.78,0.0,0.0,0.0,0,0,0,1,0,0
347,50858.31,0.0,0.0,0.0,0.0,0,0,0,1,0,0
304,360294.59,0.0,0.0,391975.18,752269.77,0,1,0,0,0,0
190,153235.75,0.0,0.0,256485.58,409721.33,0,1,0,0,0,0
404,257128.71,49547.0,306675.71,479144.52,222015.81,1,0,0,0,0,0
41,111815.7,0.0,0.0,7426855.82,7538671.52,0,1,0,0,0,0
44,234615.01,11393.0,0.0,232790.64,467405.65,0,1,0,0,0,0
47,405.97,36316.0,35910.03,0.0,0.0,0,0,0,1,0,0
404,69670.73,0.0,0.0,768665.2,838335.93,0,1,0,0,0,0
428,154932.83,1240928.61,1395861.43,184889.92,29957.1,1,0,0,0,0,0
322,71104.75,12237.0,83341.75,619512.05,548407.3,1,0,0,0,0,0
204,6094.31,51982.0,45887.69,0.0,0.0,0,0,0,1,0,0
324,245208.8,528106.14,773314.95,1883738.62,1638529.82,1,0,0,0,0,0
321,6324.54,124650.0,118325.46,0.0,0.0,0,0,0,1,0,0
205,179501.51,2857985.64,3037487.15,992649.52,813148.01,1,0,0,0,0,0
333,153122.47,1257427.76,1410550.22,197730.75,44608.29,1,0,0,0,0,0
332,312973.89,3314888.38,3627862.27,1532117.03,1219143.14,1,0,0,0,0,0
166,18580.68,17632.0,0.0,0.0,0.0,0,0,0,1,0,0
403,57276.64,90340.0,147616.64,12950577.35,12893300.71,1,0,0,0,0,0
227,143900.67,929.0,0.0,2230705.86,2374606.52,0,1,0,0,0,0
45,9626.4,5789.0,0.0,0.0,0.0,0,0,0,1,0,0
351,30780.69,1319822.21,1350602.9,106994.55,76213.86,1,0,0,0,0,0
12,158244.09,8025.0,0.0,5532.0,163776.09,0,1,0,0,0,0
310,25343.45,37023.0,11679.55,0.0,0.0,0,0,0,1,0,0
186,96787.15,20691.0,0.0,630028.59,726815.74,0,1,0,0,0,0
187,212589.98,43443.0,0.0,0.0,348117.0,0,1,0,0,0,0
177,288447.86,41282.0,329729.86,1721411.52,1506058.49,1,0,0,0,0,0
420,535061.44,6660242.38,7195303.82,623398.65,88337.21,1,0,0,0,0,0
495,6688.69,59866.0,53177.31,0.0,0.0,0,0,0,1,0,0
684,341360.68,0.0,0.0,462608.11,803968.79,0,1,0,0,0,0
688,8947.37,174.0,0.0,0.0,0.0,0,0,0,1,0,0
332,5889746.71,0.0,0.0,6600654.55,12490401.26,0,0,0,0,1,0
308,61521.81,6095.0,0.0,2222046.74,2283568.55,0,1,0,0,0,0
332,40863.19,117715.0,76851.81,17234.07,58097.26,0,1,0,0,0,0
369,14.29,0.0,0.0,0.0,0.0,0,0,0,1,0,0
201,46712.53,1552686.72,1599399.26,4557347.59,4510635.05,1,0,0,0,0,0
35,2906.25,10940.0,8033.75,0.0,0.0,0,0,0,1,0,0
260,5739.24,60656.0,66395.24,303347.15,297607.91,1,0,0,0,0,0
378,152371.82,106216.0,258587.82,12166.02,0.0,1,0,0,0,0,0
230,349223.22,305119.99,0.0,354441.11,703664.33,0,1,0,0,0,0
692,3632.75,0.0,0.0,2074290.58,2077923.33,0,1,0,0,0,0
304,20962980.11,85428.66,0.0,48756849.25,69719829.36,0,0,0,0,1,0
230,75622.71,19940.0,0.0,58223.95,133846.66,0,1,0,0,0,0
298,4143.53,0.0,0.0,35098.45,39241.98,0,1,0,0,0,0
93,9122.91,0.0,0.0,0.0,0.0,0,0,0,1,0,0
186,55265.78,52792.0,0.0,0.0,0.0,0,0,0,1,0,0
249,2395.23,12017.0,14412.23,873869.75,871474.51,1,0,0,0,0,0
207,4481.64,339.0,0.0,0.0,0.0,0,0,0,1,0,0
348,36589.02,51510.0,88099.02,2557555.88,2520966.86,1,0,0,0,0,0
161,10004.45,806.0,0.0,0.0,0.0,0,0,0,1,0,0
36,67235.11,60297.0,0.0,0.0,306352.98,0,0,0,0,1,0
37,103664.86,6804715.19,6908380.05,5206318.16,5102653.29,1,0,0,0,0,0
331,63487.51,15364.0,78851.51,46330.4,0.0,1,0,0,0,0,0
16,214228.63,0.0,0.0,220529.66,434758.29,0,1,0,0,0,0
12,159406.88,121118.0,280524.88,0.0,0.0,1,0,0,0,0,0
253,55766.5,80360.0,24593.5,2737305.1,2793071.59,0,1,0,0,0,0
23,50533.75,8633993.76,8684527.51,834395.6,783861.85,1,0,0,0,0,0
15,405616.48,11310.0,0.0,0.0,405616.48,0,1,0,0,0,0
230,184248.55,607718.0,423469.45,30299.25,214547.81,0,1,0,0,0,0
203,216836.81,345932.18,129095.37,1327813.94,1544650.75,0,1,0,0,0,0
94,16580.97,97830.04,81249.07,0.0,0.0,0,0,0,1,0,0
370,20263.71,6395988.69,6416252.4,1030914.16,1010650.45,1,0,0,0,0,0
300,214421.08,42847.0,0.0,0.0,214421.08,0,1,0,0,0,0
311,3239.65,732.0,0.0,0.0,0.0,0,0,0,1,0,0
234,279160.93,13003.0,0.0,0.0,279160.93,0,1,0,0,0,0
694,171561.44,2181389.52,2352950.96,243678.64,72117.2,1,0,0,0,0,0
346,204250.1,6098557.45,6302807.55,1000585.44,796335.34,1,0,0,0,0,0
187,66092.59,0.0,0.0,1144862.99,1210955.58,0,1,0,0,0,0
522,1636373.35,0.0,0.0,5357284.65,6993658.0,0,0,0,0,1,0
252,16941.37,22002.0,5060.63,0.0,0.0,0,0,0,1,0,0
403,430085.24,0.0,0.0,1871203.56,2301288.8,0,0,0,0,1,0
301,75068.61,0.0,0.0,619348.04,694416.65,0,1,0,0,0,0
226,610334.91,0.0,0.0,727058.18,1337393.09,0,0,0,0,1,0
21,141158.61,4162634.88,4303793.49,3285836.49,3144677.88,1,0,0,0,0,0
328,59039.52,20177.0,0.0,0.0,0.0,0,0,0,1,0,0
331,2277.79,283159.0,280881.21,0.0,0.0,0,0,0,1,0,0
276,10998.72,1844.98,0.0,0.0,0.0,0,0,0,1,0,0
183,136918.73,19831.0,0.0,1478797.08,1615715.81,0,1,0,0,0,0
328,16405.81,37243.0,20837.19,0.0,0.0,0,0,0,1,0,0
154,58561.9,60269.0,1707.1,517651.37,576213.26,0,1,0,0,0,0
373,242276.26,183152.28,425428.54,8794762.16,8552485.91,1,0,0,0,0,0
47,6128.71,5666.0,0.0,0.0,0.0,0,0,0,1,0,0
393,217504.89,2546605.56,2764110.45,1202391.64,984886.75,1,0,0,0,0,0
301,198862.98,10409126.82,10607989.8,4028082.85,3829219.87,1,0,0,0,0,0
395,216346.69,0.0,216346.69,1972204.41,1755857.72,1,0,0,0,0,0
160,9961.66,72402.0,62440.34,0.0,0.0,0,0,0,1,0,0
379,149775.89,10845247.44,10995023.33,477056.89,327281.0,1,0,0,0,0,0
357,180748.82,18997.0,199745.82,0.0,0.0,1,0,0,0,0,0
258,4334.53,5046.0,711.47,0.0,0.0,0,0,0,1,0,0
187,3579.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
402,2697.72,103450.0,100752.28,0.0,0.0,0,0,0,1,0,0
136,27048.32,0.0,0.0,0.0,0.0,0,0,0,1,0,0
179,13541.41,76732.08,63190.68,0.0,0.0,0,0,0,1,0,0
181,220212.98,96280.0,316492.98,3610046.73,3389833.75,1,0,0,0,0,0
255,10445.14,220.0,0.0,0.0,0.0,0,0,0,1,0,0
136,84463.59,0.0,0.0,599524.05,683987.64,0,1,0,0,0,0
324,5606.61,378649.53,373042.91,0.0,0.0,0,0,0,1,0,0
332,211007.11,1309145.76,1520152.87,9304963.91,9093956.8,1,0,0,0,0,0
183,31695.8,34334.69,2638.88,0.0,0.0,0,0,0,1,0,0
187,195308.97,0.0,0.0,542314.54,737623.51,0,1,0,0,0,0
187,4675.92,0.0,0.0,0.0,0.0,0,0,0,1,0,0
375,4444.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0
192,1253.75,42620.63,41366.88,0.0,0.0,0,0,0,1,0,0
300,7186.05,82337.0,75150.95,0.0,0.0,0,0,0,1,0,0
404,118933.54,0.0,0.0,791230.06,910163.6,0,1,0,0,0,0
45,84456.64,3812.28,0.0,939704.27,1024160.91,0,1,0,0,0,0
330,16267.15,0.0,0.0,0.0,0.0,0,0,0,1,0,0
155,2121.56,0.0,0.0,24122.33,26243.89,0,1,0,0,0,0
474,1370.45,0.0,0.0,0.0,0.0,0,0,0,1,0,0
228,55429.82,531.0,0.0,0.0,0.0,0,0,0,1,0,0
330,61461.63,0.0,0.0,302693.25,364154.88,0,1,0,0,0,0
400,142081.44,0.0,0.0,300314.22,442395.66,0,1,0,0,0,0
302,20667.73,531.0,0.0,0.0,0.0,0,0,0,1,0,0
382,34840.73,46898.0,12057.27,1356238.15,1391078.88,0,1,0,0,0,0
355,64916.11,83623.0,148539.11,955159.33,890243.22,1,0,0,0,0,0
183,129903.69,0.0,0.0,1720110.54,1850014.22,0,1,0,0,0,0
140,157677.5,33591.0,0.0,17086.26,174763.76,0,1,0,0,0,0
181,164165.9,0.0,0.0,299915.55,464081.46,0,1,0,0,0,0
331,305224.8,84395.0,0.0,7755356.59,8855685.47,0,1,0,0,0,0
323,69446.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0
17,73123.7,0.0,0.0,855700.16,928823.86,0,1,0,0,0,0
500,9684.15,0.0,0.0,918878.76,928562.9,0,1,0,0,0,0
209,515891.91,10840.0,0.0,6190111.67,6706003.59,0,0,0,0,1,0
133,15666.06,0.0,0.0,1511656.45,1822364.09,0,1,0,0,0,0
215,3816.09,36174.0,32357.91,0.0,0.0,0,0,0,1,0,0
263,10055.51,40243.0,30187.49,0.0,0.0,0,0,0,1,0,0
254,148473.5,0.0,0.0,196751.46,345224.96,0,1,0,0,0,0
278,60201.25,8850100.41,8910301.66,1346265.92,1286064.67,1,0,0,0,0,0
399,190468.71,5009.0,0.0,3746173.69,3936642.4,0,1,0,0,0,0
129,91544.33,21564701.13,21656245.46,4402637.19,4575395.44,1,0,0,0,0,0
357,18251.23,39508.0,21256.77,0.0,0.0,0,0,0,1,0,0
282,114241.89,234.0,0.0,92118.69,206360.57,0,1,0,0,0,0
347,112.0,5022.0,4910.0,0.0,0.0,0,0,0,1,0,0
13,6880.18,10031.0,3150.82,0.0,0.0,0,0,0,1,0,0
160,15563.34,1106.15,0.0,0.0,0.0,0,0,0,1,0,0
327,223919.64,0.0,0.0,457521.71,681441.34,0,1,0,0,0,0
426,37408.55,162132.0,124723.45,329073.77,366482.31,0,0,0,0,1,0
303,267170.23,142808.0,409978.23,0.0,0.0,1,0,0,0,0,0
331,41253.47,20716.0,0.0,0.0,41253.47,0,0,0,0,1,0
278,539.19,108702.13,108162.94,0.0,0.0,0,0,0,1,0,0
20,62115.5,62025.0,0.0,182122.81,362511.25,0,1,0,0,0,0
48,18986.52,10515.0,0.0,0.0,0.0,0,0,0,1,0,0
328,745014.11,0.0,0.0,4695633.49,5440647.6,0,0,0,0,1,0
144,18037.06,49812.42,31775.36,0.0,0.0,0,0,0,1,0,0
254,512354.42,104152.0,0.0,4909366.57,5421720.98,0,0,0,0,1,0
256,112342.88,426.0,112768.88,14981.22,0.0,1,0,0,0,0,0
187,218638.09,0.0,0.0,2254905.08,2473543.16,0,1,0,0,0,0
234,5875.07,0.0,0.0,0.0,0.0,0,0,0,1,0,0
298,11079778.4,0.0,0.0,63051983.03,74131761.43,0,0,0,0,1,0
393,39638.81,29827.0,0.0,0.0,39638.81,0,1,0,0,0,0
597,14351.4,10182.0,0.0,3712740.2,3727091.6,0,1,0,0,0,0
310,489928.24,26369016.58,26858944.82,542221.64,52293.4,1,0,0,0,0,0
191,6833.54,83127.0,76293.46,0.0,0.0,0,0,0,1,0,0
187,68673.93,0.0,0.0,1088996.04,1157669.97,0,1,0,0,0,0
323,113421.02,591.0,0.0,76647.3,190068.33,0,1,0,0,0,0
37,365723.05,54613.97,0.0,1323838.08,1689561.13,0,0,0,0,1,0
155,18432.41,0.0,0.0,0.0,0.0,0,0,0,1,0,0
372,71871.27,418618.0,346746.73,250959.02,322830.29,0,1,0,0,0,0
252,312750.24,5049.0,0.0,0.0,312750.24,0,1,0,0,0,0
324,201041.59,0.0,0.0,1171773.77,1372815.36,0,1,0,0,0,0
207,40727.9,335674.0,294946.1,534614.54,575342.44,0,1,0,0,0,0
356,149441.83,254422.0,104980.17,0.0,149441.83,0,0,0,0,1,0
129,39298.99,546636.27,507337.28,0.0,0.0,0,0,0,1,0,0
209,260006.94,100735.0,0.0,75218.81,335225.75,0,1,0,0,0,0
396,119351.47,48359.0,167710.47,0.0,0.0,1,0,0,0,0,0
277,7803.06,7413.24,0.0,0.0,0.0,0,0,0,1,0,0
7,5585.31,91629.46,86044.14,0.0,0.0,0,0,0,1,0,0
257,138252.26,0.0,0.0,735457.62,873709.88,0,1,0,0,0,0
369,435465.44,5035910.5,5471375.94,871278.94,435813.49,1,0,0,0,0,0
202,150430.41,0.0,0.0,1738515.9,1888946.31,0,1,0,0,0,0
502,93517.4,8370619.09,8464136.5,1313230.77,1219713.36,1,0,0,0,0,0
375,31191.15,71.0,0.0,0.0,0.0,0,0,0,1,0,0
356,262220.25,27479.0,0.0,8059.85,270280.1,0,1,0,0,0,0
370,12297.22,0.0,0.0,0.0,0.0,0,0,0,1,0,0
45,5834.23,14993.0,9158.77,0.0,0.0,0,0,0,1,0,0
226,82050.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0
40,241734.76,138777.0,380511.76,2740507.75,2498772.99,1,0,0,0,0,0
238,3567.01,580.66,0.0,0.0,0.0,0,0,0,1,0,0
155,317617.67,0.0,0.0,5176005.28,5493622.95,0,1,0,0,0,0
345,259790.22,15965273.94,16225064.16,536739.87,276949.65,1,0,0,0,0,0
164,16987.71,0.0,0.0,0.0,0.0,0,0,0,1,0,0
41,294195.64,2471519.38,2765715.02,936432.04,642236.4,1,0,0,0,0,0
134,9104.21,0.0,0.0,0.0,0.0,0,0,0,1,0,0
42,266915.43,84804.0,0.0,64335.9,331251.33,0,1,0,0,0,0
573,18740.63,11646.0,0.0,825589.77,844330.4,0,1,0,0,0,0
398,106999.89,19907.0,0.0,783561.34,890561.23,0,1,0,0,0,0
177,19973.42,0.0,0.0,0.0,0.0,0,0,0,1,0,0
302,140275.42,1259867.92,1400143.34,10259457.01,10119181.59,1,0,0,0,0,0
230,139481.59,21246.0,0.0,86425.23,225906.82,0,1,0,0,0,0
15,4177.19,24811.0,28988.19,7478789.27,7474612.08,1,0,0,0,0,0
203,244394.94,3451071.15,3695466.09,3467463.44,3223068.5,1,0,0,0,0,0
230,9678.62,19655.0,9976.38,0.0,9678.62,0,0,0,0,1,0
163,139125.77,0.0,0.0,359711.85,498837.62,0,1,0,0,0,0
156,137118.5,55523.0,192641.5,0.0,0.0,1,0,0,0,0,0
158,6768.21,55280.0,48511.79,0.0,0.0,0,0,0,1,0,0
43,10082.16,2219.0,0.0,0.0,0.0,0,0,0,1,0,0
43,186327.9,201797.0,15469.1,0.0,186327.9,0,1,0,0,0,0
179,144539.24,3927157.0,4071696.24,591208.95,446669.71,1,0,0,0,0,0
282,32278941.07,0.0,0.0,105553167.99,137832109.06,0,0,0,0,1,0
19,111818.12,19841.0,131659.12,983239.43,871421.31,1,0,0,0,0,0
302,2118709.8,0.0,0.0,2261900.93,4380610.72,0,0,0,0,1,0
156,3649.86,0.0,0.0,0.0,0.0,0,0,0,1,0,0
333,48715.97,25055.0,0.0,0.0,48715.97,0,1,0,0,0,0
20,10492.97,3904664.13,3915157.09,11387.0,0.0,1,0,0,0,0,0
43,319412.44,63148.0,382560.44,0.0,0.0,1,0,0,0,0,0
232,403889.96,24490.0,0.0,0.0,403889.96,0,1,0,0,0,0
381,6336.52,124426.0,118089.48,0.0,0.0,0,0,0,1,0,0
283,26115.79,0.0,0.0,1345227.41,1371343.2,0,1,0,0,0,0
351,4318.06,0.0,0.0,0.0,0.0,0,0,0,1,0,0
39,25864.12,1073987.81,1099851.93,1739909.34,1714045.22,1,0,0,0,0,0
33,567.96,20702.0,20134.04,0.0,0.0,0,0,0,1,0,0
157,4316.68,6335.0,2018.32,0.0,0.0,0,0,0,1,0,0
189,10655.92,99137.0,88481.08,0.0,0.0,0,0,0,1,0,0
372,109404.53,5380.0,114784.53,684788.6,575384.07,1,0,0,0,0,0
348,213476.89,303781.0,90304.11,315572.86,529049.75,0,1,0,0,0,0
16,3428.8,20008.0,16579.2,0.0,0.0,0,0,0,1,0,0
140,45776.27,31812.0,0.0,0.0,45776.27,0,1,0,0,0,0
305,151659.97,36859.0,188518.97,1565126.82,1413466.85,1,0,0,0,0,0
207,8752.75,5395.0,0.0,0.0,0.0,0,0,0,1,0,0
259,41635.38,21976.0,0.0,890442.45,690265.53,0,1,0,0,0,0
372,472720.51,92.0,0.0,18232.97,490953.48,0,1,0,0,0,0
588,4877.71,0.0,0.0,0.0,0.0,0,0,0,1,0,0
300,8579.4,136564.66,127985.26,0.0,0.0,0,0,0,1,0,0
232,5699.8,82009.0,76309.2,0.0,0.0,0,0,0,1,0,0
548,13747.33,217229.0,203481.67,0.0,0.0,0,0,0,1,0,0
252,12835.95,61299.0,48463.05,131978.77,144814.71,0,1,0,0,0,0
216,5595.9,21479.0,15883.1,0.0,0.0,0,0,0,1,0,0
38,535916.46,3079854.95,3615771.41,1135998.73,600082.27,1,0,0,0,0,0
161,83790.64,30034.0,0.0,4419346.9,4503137.54,0,1,0,0,0,0
139,155175.28,1412.0,0.0,1635682.92,1790858.2,0,1,0,0,0,0
202,122261.3,303915.0,181653.7,316995.44,439256.74,0,1,0,0,0,0
209,79180.17,29987.0,0.0,191845.28,271025.45,0,1,0,0,0,0
162,117668.93,6015295.58,6132964.52,526982.01,409313.08,1,0,0,0,0,0
690,211729.88,8144.0,0.0,700072.13,911802.01,0,1,0,0,0,0
302,120072.35,1975.0,0.0,623672.35,583333.14,0,1,0,0,0,0
345,5558.44,57420.15,51861.7,0.0,0.0,0,0,0,1,0,0
325,349.61,0.0,0.0,0.0,0.0,0,0,0,1,0,0
227,167053.54,468.0,167521.54,123132.19,0.0,1,0,0,0,0,0
297,21277.7,5597749.27,5619026.97,2561990.1,2540712.4,1,0,0,0,0,0
205,14012.28,0.0,0.0,0.0,0.0,0,0,0,1,0,0
187,6750.78,1004.0,0.0,0.0,0.0,0,0,0,1,0,0
301,19864.68,202613.14,182748.46,0.0,0.0,0,0,0,1,0,0
11,3905.33,30936.0,27030.67,0.0,0.0,0,0,0,1,0,0
305,39473.56,0.0,0.0,173714.5,213188.06,0,1,0,0,0,0
287,7365.11,10895.0,3529.89,0.0,0.0,0,0,0,1,0,0
404,322549.12,0.0,0.0,2827112.29,3443654.31,0,1,0,0,0,0
236,92517.44,52474.0,0.0,0.0,92517.44,0,1,0,0,0,0
93,2304.57,4324924.13,4327228.69,287195.25,284890.68,1,0,0,0,0,0
11,418421.87,0.0,0.0,663545.47,995656.57,0,1,0,0,0,0
257,155302.27,2175182.85,2330485.12,295240.55,139938.28,1,0,0,0,0,0
380,340732.23,6534290.35,6875022.59,1708619.69,1367887.46,1,0,0,0,0,0
253,6368.9,201273.0,194904.1,1179862.25,1186231.15,0,1,0,0,0,0
328,27407.31,0.0,0.0,194410.79,221818.1,0,1,0,0,0,0
373,149960.88,328446.6,178485.72,291988.03,441948.91,0,1,0,0,0,0
226,30571.15,0.0,0.0,6483768.05,6514339.2,0,1,0,0,0,0
139,78886.91,0.0,0.0,10364683.62,10443570.53,0,1,0,0,0,0
326,36756.92,0.0,0.0,3519096.22,3555853.13,0,1,0,0,0,0
313,272759.18,0.0,272759.18,2005915.1,1733155.92,1,0,0,0,0,0
20,7160.37,3584587.89,3591748.26,204363.54,256422.75,1,0,0,0,0,0
279,6266.68,0.0,0.0,0.0,0.0,0,0,0,1,0,0
37,1815390.48,0.0,0.0,7319345.86,9377571.12,0,0,0,0,1,0
324,3104.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0
136,624345.02,16185.0,0.0,0.0,624345.02,0,1,0,0,0,0
211,29650.24,0.0,0.0,267249.19,296899.43,0,1,0,0,0,0
239,11836.36,181304.0,169467.64,0.0,0.0,0,0,0,1,0,0
306,6302.63,977.0,0.0,0.0,0.0,0,0,0,1,0,0
226,429956.38,788.0,0.0,684858.94,1114815.32,0,1,0,0,0,0
135,144871.78,17516.0,0.0,1137883.14,1282754.91,0,1,0,0,0,0
325,11181.97,0.0,0.0,0.0,0.0,0,0,0,1,0,0
41,141698.36,0.0,0.0,2209020.39,2350718.75,0,0,0,0,1,0
15,2959.65,67907.09,64947.44,0.0,0.0,0,0,0,1,0,0
186,542817.82,0.0,0.0,885271.07,1428088.88,0,0,0,0,1,0
183,228655.09,0.0,0.0,474431.16,703086.25,0,1,0,0,0,0
228,407828.53,0.0,0.0,2823297.4,3231125.93,0,1,0,0,0,0
374,14702.86,11523.0,26225.86,145948.31,131245.44,1,0,0,0,0,0
179,19610.19,0.0,0.0,0.0,0.0,0,0,0,1,0,0
236,40974.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0
158,95831.32,53035.0,0.0,334862.12,430693.44,0,1,0,0,0,0
354,118317.47,106425.0,0.0,0.0,118317.47,0,1,0,0,0,0
20,55482.76,0.0,0.0,253043.97,308526.73,0,1,0,0,0,0
237,89616.28,0.0,0.0,827093.69,916709.97,0,1,0,0,0,0
228,8171.02,53951.0,45779.98,0.0,0.0,0,0,0,1,0,0
306,148130.59,77177.0,225307.59,254.0,0.0,1,0,0,0,0,0
181,193662.36,646658.99,452996.64,12954868.35,13148530.71,0,1,0,0,0,0
41,91037.01,0.0,0.0,639563.26,730600.28,0,1,0,0,0,0
331,7563.62,0.0,0.0,0.0,0.0,0,0,0,1,0,0
308,15505.67,1290.0,0.0,0.0,0.0,0,0,0,1,0,0
332,96097.59,0.0,0.0,1714429.85,1810527.44,0,1,0,0,0,0
304,159677.65,52106.0,211783.65,62684.76,0.0,1,0,0,0,0,0
330,6017.85,24652.99,18635.14,0.0,0.0,0,0,0,1,0,0
406,19338.28,49233.2,29894.92,0.0,0.0,0,0,0,1,0,0
205,271061.71,11682.0,0.0,20493.76,291555.47,0,1,0,0,0,0
155,1101055.22,4676.0,0.0,0.0,1101055.22,0,0,0,0,1,0
378,6416.46,501285.0,494868.54,0.0,0.0,0,0,0,1,0,0
350,270137.85,825.0,0.0,784868.95,1055006.81,0,1,0,0,0,0
304,3971.9,30793.0,26821.1,0.0,0.0,0,0,0,1,0,0
253,379957.83,293261.0,0.0,21831.69,401789.52,0,1,0,0,0,0
328,323620.35,5497113.23,5820733.59,596736.75,273116.4,1,0,0,0,0,0
13,127096.6,11659.0,0.0,0.0,127096.6,0,1,0,0,0,0
135,334139.12,11688.0,0.0,121499.87,455639.0,0,0,0,0,1,0
17,124971.1,2016.0,0.0,0.0,124971.1,0,1,0,0,0,0
357,47811.62,1074.0,48885.62,3568528.43,3520716.81,1,0,0,0,0,0
354,351385.69,31443.0,0.0,3405827.39,3757213.09,0,1,0,0,0,0
12,1937.35,0.0,0.0,0.0,0.0,0,0,0,1,0,0
161,139315.9,21858888.96,21998204.86,238037.25,98721.36,1,0,0,0,0,0
33,21549.33,0.0,0.0,0.0,0.0,0,0,0,1,0,0
285,11969.83,0.0,0.0,0.0,0.0,0,0,0,1,0,0
186,164137.7,21241.0,0.0,1548984.89,1713122.58,0,1,0,0,0,0
179,7026.3,46568.0,39541.7,0.0,0.0,0,0,0,1,0,0
203,180561.38,20050.0,0.0,4007096.87,4187658.25,0,1,0,0,0,0
310,5235.01,102028.0,96792.99,0.0,0.0,0,0,0,1,0,0
394,39591.75,32406.0,0.0,0.0,0.0,0,0,0,1,0,0
205,9503.32,186667.25,177163.93,0.0,0.0,0,0,0,1,0,0
331,273543.87,2417450.76,2690994.63,2437639.51,2227467.13,1,0,0,0,0,0
332,31125.92,0.0,0.0,0.0,0.0,0,0,0,1,0,0
38,745548.68,9065.0,0.0,129623.43,875172.11,0,0,0,0,1,0
162,339637.13,0.0,0.0,3753325.42,4092962.54,0,0,0,0,1,0
279,55620.64,0.0,0.0,0.0,0.0,0,0,0,1,0,0
347,127510.48,0.0,0.0,235056.05,362566.53,0,1,0,0,0,0
203,185033.61,5134057.27,5319090.88,223982.28,38948.67,1,0,0,0,0,0
283,11468.59,104382.0,92913.41,0.0,0.0,0,0,0,1,0,0
11,509246.83,216075.34,725322.16,335631.25,0.0,1,0,0,0,0,0
282,64301.0,42745.0,107046.0,1786840.61,1722539.61,1,0,0,0,0,0
334,29135.16,1977.0,0.0,0.0,0.0,0,0,0,1,0,0
329,26926.39,198728.72,171802.33,0.0,0.0,0,0,0,1,0,0
227,131942.8,15174.0,147116.8,239573.12,107630.32,1,0,0,0,0,0
177,189820.42,1345.0,0.0,138017.93,327838.35,0,0,0,0,1,0
253,188363.4,842869.6,1031233.0,10375226.17,10186862.77,1,0,0,0,0,0
349,113343.64,4450316.7,4563660.34,6464323.98,6350980.34,1,0,0,0,0,0
45,5064.93,82453.0,77388.07,0.0,0.0,0,0,0,1,0,0
401,29792.08,418.0,0.0,2057938.22,2087730.31,0,1,0,0,0,0
156,373527.74,1089.0,374616.74,3642047.51,3268519.77,1,0,0,0,0,0
18,64820.7,5684.0,0.0,250934.65,867939.17,0,1,0,0,0,0
227,288227.7,72747.0,0.0,62265.13,350492.84,0,1,0,0,0,0
